#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
10026.000001125065,-321418.2209607987,58100.60766242287,-263317.6132983758,299.51124739501324,236.7059166659802,0.9907138628448862,448
10027.000001125269,-321042.8620652361,57733.59967863363,-263309.26238660247,297.6193047208966,235.76870087348274,0.9946520983895721,447
10028.000001125472,-321029.82830693177,57787.79058706929,-263242.0377198625,297.8986612928164,235.256193238089,0.9968189565197179,448
10029.000001125676,-321411.33320942125,58318.73582184524,-263092.597387576,300.63570787398385,235.8386518953514,0.9943570791884065,445
10030.00000112588,-321514.40805951343,58353.793756135274,-263160.61430337816,300.816433103078,235.41495514644066,0.9961467100189816,447
10031.000001126084,-320579.5873603667,57923.769052896765,-262655.81830746995,298.599636404049,237.14456893292157,0.9888813145230645,444
10032.000001126287,-321090.16365250316,57548.10997710179,-263542.0536754014,296.6630969612889,236.45438271930453,0.9917677581674504,445
10033.000001126491,-322085.9618629962,58420.77937760833,-263665.1824853879,301.1617469965487,236.09819314200678,0.9932639887563338,442
10034.000001126695,-320942.32166560297,58886.643138855,-262055.67852674797,303.5632956525942,234.87006280446312,0.9984577440745535,443
10035.000001126898,-321056.7818665812,57668.123301884625,-263388.65856469655,297.28177105190395,234.49087708711156,1.0000723097268944,442
10036.000001127102,-322013.8785355415,58283.53064956266,-263730.3478859788,300.4542236264114,236.1778043485844,0.9929291776812073,443
10037.000001127306,-321688.9876829735,57950.13178710395,-263738.85589586955,298.735537485377,236.76846553932728,0.9904521386503693,442
10038.00000112751,-320848.91331165563,57734.639169737115,-263114.2741419185,297.6246633443188,236.43267342931458,0.9918588224588297,443
10039.000001127713,-321303.798410258,57989.03647427342,-263314.7619359846,298.9360928986929,235.97470409070135,0.9937837784860848,442
10040.000001127917,-320665.8398478257,57761.627986655105,-262904.2118611706,297.7637919101986,237.20984490976087,0.9886091917795579,443
10041.00000112812,-320776.27288464643,58219.032712730375,-262557.2401719161,300.12173385922546,237.02453724309584,0.9893820943013941,440
10042.000001128325,-320435.5871352963,58716.103459525504,-261719.4836757708,302.6841559302853,237.82539304131998,0.9860504383467973,441
10043.000001128528,-319871.0425607106,58003.61760650406,-261867.4249542065,299.01125929158513,237.21813367808394,0.9885746482460358,439
10044.000001128732,-320499.812810353,58215.14192113234,-262284.67088922067,300.1016766534274,237.25841394063892,0.98840681417126,440
10045.000001128936,-320894.00960572157,57806.08470226813,-263087.92490345344,297.9929682800174,236.00312092602357,0.9936641182465579,439
10046.00000112914,-321629.3910486598,57728.66315289086,-263900.72789576894,297.59385670851776,235.91528525263155,0.9940340779838347,440
10047.000001129343,-320760.35265014647,57951.36694488488,-262808.9857052616,298.7419047793276,235.90027194243766,0.9940973409119916,439
10048.000001129547,-320446.5843106003,58119.992456792796,-262326.5918538075,299.61117688242865,235.73022391638972,0.9948144500196533,440
10049.00000112975,-321120.5557956677,58097.5984642806,-263022.9573313871,299.4957348431568,236.27736442172053,0.9925107876175171,439
10050.000001129954,-321320.999299783,58470.20136014721,-262850.7979396358,301.41651954083875,236.22198810381545,0.9927434568679139,440
10051.000001130158,-321511.0502699425,57761.51810053014,-263749.53216941236,297.76322544227884,235.30413784866838,0.9966158487583098,439
10052.000001130362,-321855.9669858229,57712.731511990074,-264143.2354738328,297.51172838264944,236.07560066522723,0.9933590442959097,440
10053.000001130566,-322342.6869219439,58295.211586957565,-264047.47533498635,300.5144393843983,235.10825718973462,0.997446180161775,439
10054.00000113077,-321684.10096240183,57617.33450851496,-264066.76645388687,297.0199525362661,236.72686254974397,0.9906262032645969,440
10055.000001130973,-321488.3311107927,57278.851355694,-264209.4797550987,295.2750566495889,236.25122683652205,0.9926205937574434,439
10056.000001131177,-320816.9651433979,57483.96503221465,-263333.00011118327,296.332426883467,236.70693201575057,0.9907096131970852,440
10057.00000113138,-320883.07914968254,58139.62774251215,-262743.4514071704,299.71239766402414,236.07782913807597,0.9933496674151271,439
10058.000001131584,-321133.03993219836,57976.39519313592,-263156.6447390624,298.87092652549137,236.73751687708778,0.990581620318961,440
10059.000001131788,-320930.74400521326,58076.14025049168,-262854.6037547216,299.38511678531944,236.76736150332084,0.9904567570860218,439
10060.000001131992,-320845.8524876069,57502.571141548106,-263343.2813460588,296.42834221447373,237.73462739942025,0.9864269064362847,439
10061.000001132195,-320217.70027303114,57124.03179954045,-263093.6684734907,294.47695486975704,237.6514196980794,0.9867722791486787,439
10062.0000011324,-321664.9253415263,57819.53950539406,-263845.3858361322,298.062328395683,235.8660071489871,0.9942417557026934,439
10063.000001132603,-320441.8051049884,58149.34595723194,-262292.45914775645,299.76249549828583,235.8651816462989,0.9942452354415693,439
10064.000001132807,-319451.6306713701,58539.7704000565,-260911.86027131358,301.7751510726184,237.2026895805823,0.9886390136344813,439
10065.00000113301,-320509.3323046919,58609.081034152536,-261900.25127053936,302.1324505108009,237.5622495454717,0.9871426689513053,439
10066.000001133214,-319519.37470881804,58519.664551803435,-260999.7101570146,301.6715045199834,237.11613158946062,0.9889999110833014,439
10067.000001133418,-320884.35206006584,58194.4214706184,-262689.93058944744,299.9948617984765,235.6838855883444,0.9950100426806202,439
10068.000001133621,-320937.04144219914,58924.08694049623,-262012.95450170292,303.7563201352629,235.802579148311,0.9945091945364021,439
10069.000001133825,-321026.066762554,58357.44083551719,-262668.6259270368,300.8352339614334,236.9512537161501,0.9896880872355115,439
10070.000001134029,-321176.25965595525,56872.0983787484,-264304.16127720685,293.17822674697493,236.5683410390471,0.9912900095946733,439
10071.000001134233,-321491.0979486827,57768.06793796818,-263723.03001071454,297.7969901490561,237.29609627098216,0.9882498563760395,439
10072.000001134436,-321786.79638743866,57497.12474681498,-264289.6716406237,296.4002658045022,237.30514083668578,0.9882121905643084,439
10073.00000113464,-321294.6463458368,57421.2465209706,-263873.3998248662,296.00911013527383,235.20137466088016,0.9970512859310998,439
10074.000001134844,-320859.8626090768,57168.39188735309,-263691.4707217237,294.70563311891607,236.1154289356062,0.9931914831467805,439
10075.000001135048,-321500.03091299674,58076.246705757454,-263423.7842072393,299.3856655670057,236.41219690530133,0.9919447309748102,438
10076.000001135251,-320526.58530485746,58010.83815833082,-262515.74714652664,299.0484815612226,237.38605185156402,0.987875366851921,438
10077.000001135455,-319890.6102915406,57944.19325026049,-261946.41704128013,298.70492406067723,237.99762849219954,0.9853368478672848,437
10078.000001135659,-320750.0464937582,57972.54450487427,-262777.50198888395,298.8510760541972,237.12983107517888,0.9889427744923639,438
10079.000001135862,-320993.268904089,58466.06372073665,-262527.20518335234,301.3951898234574,235.35267638597742,0.996410309240763,436
10080.000001136066,-320794.89897732786,58279.54158138996,-262515.3573959379,300.43365980044786,237.37487528945522,0.9879218799901792,437
10081.00000113627,-320533.0686622001,58173.37967761443,-262359.6889845857,299.8863904085272,236.55805474511635,0.9913331140259315,436
10082.000001136474,-321703.3607347447,58709.80247114081,-262993.5582636039,302.65167405157786,236.55072097343347,0.991363848283219,437
10083.000001136677,-321620.3059979207,58522.04895709816,-263098.25704082253,301.68379623659104,235.99507210573228,0.9936980080386042,436
10084.000001136881,-321430.4276737161,57761.77829752199,-263668.6493761941,297.76456676948237,235.4547350539129,0.9959784117516128,437
10085.000001137085,-320936.08709599124,57526.92530514137,-263409.1617908499,296.5538890238886,235.68647488022057,0.9949991113303103,436
10086.000001137289,-321561.57656370895,58159.67081729602,-263401.90574641293,299.81572061660023,235.7964960383909,0.9945348510192105,436
10087.000001137492,-320400.75119340234,57875.405439084745,-262525.3457543176,298.35031979817916,237.4008177250327,0.987813922907416,435
10088.000001137696,-320199.4791295936,57594.19552836823,-262605.28360122535,296.900670052209,236.87915352979957,0.9899893239397772,436
10089.0000011379,-321982.7448666389,58816.50973981293,-263166.235126826,303.20175482408536,236.96382882850287,0.9896355668194095,435
10090.000001138103,-322163.7196634123,58136.171548631624,-264027.5481147807,299.6945808290194,235.9233274260461,0.9940001932700072,436
10091.000001138307,-322114.23538299184,58260.848764128954,-263853.38661886286,300.33729748617225,235.7257108712312,0.9948334960648245,436
10092.000001138511,-321268.1498078122,57774.77490165271,-263493.3749061595,297.8315648487057,236.6747055541108,0.9908445117079804,436
10093.000001138715,-320943.64775336767,57595.707547722384,-263347.9402056453,296.9084645800301,237.0683198302767,0.9891993718362838,435
10094.000001138918,-321244.0992213057,58316.49867247575,-262927.60054882994,300.6241752682982,237.91139004463028,0.9856940141218172,436
10095.000001139122,-320563.7481090701,58639.641162021086,-261924.10694704903,302.28998934536247,236.30913871586804,0.9923773339141111,435
10096.000001139326,-320938.4703701064,58771.51504739304,-262166.95532271336,302.96980515961474,236.3139640425869,0.9923570704274232,436
10097.00000113953,-320039.501161176,57857.732686538075,-262181.76847463794,298.25921596341533,237.2253909116872,0.9885444056268584,435
10098.000001139733,-320061.6968274624,57473.290557913126,-262588.4062695493,296.2773994880237,238.5128103915857,0.9832085441171171,436
10099.000001139937,-320135.533625619,57944.8945896551,-262190.6390359639,298.7085394968211,237.00078412454786,0.9894812539318656,435
10100.00000114014,-320442.4633001045,58714.33954682492,-261728.12375327956,302.67506288092653,236.7727235517615,0.9904343268118323,436
10101.000001140344,-321393.02897839644,58364.72693612706,-263028.3020422694,300.87279413799797,235.9997597946383,0.9936782701069544,435
10102.000001140548,-320377.40456254827,57850.35091448884,-262527.05364805943,298.22116259627506,235.15688608633388,0.9972399148553844,436
10103.000001140752,-320001.08120051306,58244.20653993392,-261756.87466057914,300.2515060714413,236.25121123721632,0.9926206592986613,435
10104.000001140956,-320930.07601137296,58280.328421396174,-262649.74758997676,300.4377159960927,235.9916000389052,0.9937126279907097,436
10105.00000114116,-320601.05367235444,58065.561513727065,-262535.49215862737,299.3305829211877,236.60425624920643,0.9911395372845475,435
10106.000001141363,-321545.81471317494,57932.83329333627,-263612.9814198387,298.64636297146285,237.1266397754325,0.988956083890365,436
10107.000001141567,-320991.01321531204,57375.623073139286,-263615.39014217275,295.77391920835936,236.91689952159732,0.9898315972053116,436
10108.00000114177,-320535.88766620844,57808.326397452416,-262727.56126875605,298.0045243195829,236.39361230799753,0.9920227148644458,436
10109.000001141974,-320256.61147141457,58421.61289282888,-261834.99857858568,301.1660438050241,237.03090995237193,0.9893554942075447,435
10110.000001142178,-320974.0455715044,57554.10467127306,-263419.94090023136,296.69399987954097,237.7446482580666,0.9863853288669608,436
10111.000001142382,-320725.22951952764,57579.95748156309,-263145.27203796455,296.8272722801263,237.05400583034307,0.989259102528002,435
10112.000001142585,-321369.5994830241,58664.583066764055,-262705.01641626004,302.4185659868562,237.0986582841114,0.9890727967654127,436
10113.00000114279,-320352.93160500634,57629.29426895047,-262723.63733605586,297.081605639576,236.58194868511453,0.9912329928878801,435
10114.000001142993,-320911.6340055724,58386.679065386066,-262524.95494018635,300.98595835231293,235.74325993934022,0.9947594392252607,436
10115.000001143197,-320522.1574380174,58210.80919248174,-262311.3482455357,300.0793412422333,236.32491211413912,0.9923110981424228,436
10116.0000011434,-321041.198851679,58085.30944178917,-262955.8894098898,299.43238437912964,236.27422444181977,0.9925239776467375,436
10117.000001143604,-321659.929495228,58298.325529653855,-263361.6039655741,300.53049189914486,235.6488630373026,0.9951579228339879,435
10118.000001143808,-321494.1905000445,58092.0711710013,-263402.1193290432,299.4672413975388,236.16703801274662,0.9929744431385717,436
10119.000001144012,-320454.9851229794,57772.79867376876,-262682.1864492106,297.8213773050212,236.39840701117222,0.9920025943631257,435
10120.000001144215,-319898.963996205,58093.81026356388,-261805.15373264113,299.47620649796914,237.14428236153606,0.9888825095132434,436
10121.000001144419,-321689.99829171435,59517.82955651614,-262172.1687351982,306.8170900430227,235.24843791263453,0.9968518181850091,435
10122.000001144623,-320077.47087930655,58130.06860389584,-261947.4022754107,299.6631198742353,237.1430765654375,0.9888875376620267,436
10123.000001144826,-320557.36290077725,59113.30009153893,-261444.06280923833,304.73172244467787,236.0719697254935,0.9933743228011386,435
10124.00000114503,-320488.1670095371,58765.35009465518,-261722.81691488193,302.9380245507892,236.25802541217965,0.9925920300453994,436
10125.000001145234,-320378.3510541932,58173.668608772336,-262204.6824454209,299.8878798616499,235.40321731238808,0.9961963805583552,435
10126.000001145438,-320580.5119824149,58105.04201939242,-262475.46996302245,299.5341067047654,236.82972358173845,0.9901959496965587,436
10127.000001145641,-320151.8364838781,57968.41166083084,-262183.42482304724,298.8297710571492,237.12282654758954,0.9889719875253268,435
10128.000001145845,-320318.6057071183,58017.71267013252,-262300.89303698577,299.0839199789569,237.36053063046097,0.9879815841138758,436
10129.000001146049,-320556.8521325446,59153.663617942715,-261403.1885146019,304.93979823990367,237.16388059021463,0.9888007924089801,435
10130.000001146253,-319658.09975504875,58570.66121419845,-261087.4385408503,301.93439460980244,236.945483538422,0.9897121884594448,436
10131.000001146456,-320159.8394500937,58632.96717131423,-261526.87227877945,302.25558462289683,237.40726863637437,0.9877870816903154,435
10132.00000114666,-321075.60628091544,58691.78486906737,-262383.82141184807,302.5587925019831,235.4670649270297,0.9959262588637015,435
10133.000001146864,-321375.54477098095,58031.34015070624,-263344.2046202747,299.15417025463734,236.60580853455383,0.9911330347756255,435
10134.000001147067,-321056.39964919956,58145.358305610396,-262911.0413435892,299.7419389747072,234.77078462208982,0.9988799647106001,435
10135.000001147271,-321389.69395550364,58744.16370606981,-262645.5302494338,302.82880776410997,235.08552482097713,0.9975426315039001,435
10136.000001147475,-321056.5821019211,58210.32813994074,-262846.25396198034,300.07686139473407,236.55571198391578,0.9913429318263004,435
10137.000001147679,-321227.1299725021,57517.090290150954,-263710.03968235117,296.503189078975,235.80889609893256,0.9944825531942877,434
10138.000001147882,-320554.20781551395,57789.451411931776,-262764.75640358217,297.90722291973015,235.92538167680965,0.9939915383061303,435
10139.000001148086,-321099.3619696589,58073.0398593233,-263026.3221103356,299.3691341293092,236.28933418084995,0.9924605097871516,434
10140.00000114829,-321311.7261552741,57997.22460326855,-263314.50155200553,298.97830307218044,236.0957114447527,0.9932744293547604,434
10141.000001148494,-321091.386433081,57477.910746107984,-263613.475686973,296.301216766106,236.43735397411297,0.99183918749179,434
10142.000001148697,-321120.61401480786,58388.69449865859,-262731.91951614927,300.99634800154007,234.81983653166057,0.9986713069991191,434
10143.000001148901,-320451.4157883981,57635.293528717244,-262816.1222596809,297.11253209367845,237.08704774878805,0.9891212332563694,434
10144.000001149105,-320962.44795557624,58499.271090255,-262463.17686532123,301.56637530786634,237.41016464278624,0.9877750323421906,434
10145.000001149308,-321424.45666181715,58270.668375057285,-263153.78828675987,300.3879180224525,237.34281413903344,0.9880553321535164,434
10146.000001149512,-321070.8726654905,57916.41689219128,-263154.4557732992,298.5617356847184,237.20409277366446,0.9886331652892506,434
10147.000001149716,-321456.92501265835,58320.900903112255,-263136.0241095461,300.6468689653576,236.84491978609,0.9901324177448778,434
10148.00000114992,-320213.66503745597,57906.16838661861,-262307.49665083736,298.50890417724366,237.8777504483065,0.9858334065142176,434
10149.000001150123,-319708.29001294286,58197.6318704274,-261510.65814251546,300.0114115539803,237.15286370580077,0.988846726933523,434
10150.000001150327,-320911.44785970147,58263.05408246003,-262648.39377724146,300.34866600142226,235.10637385650642,0.9974541702621862,434
10151.00000115053,-321837.41268372955,57943.65365274345,-263893.7590309861,298.7021424111916,234.76854669504783,0.9988894865162943,434
10152.000001150735,-321913.52926192735,58015.28401763411,-263898.24524429324,299.0714001660229,235.0063077040838,0.9978788882283172,434
10153.000001150938,-322278.0063250663,57993.10081593727,-264284.90550912905,298.95704476289114,235.3117174777236,0.9965837467511292,434
10154.000001151142,-322847.6326609459,58864.665648429655,-263982.9670125162,303.45000070032535,235.8950696895748,0.9941192639888263,434
10155.000001151346,-322031.27974466747,58003.04621410528,-264028.2335305622,299.00831373805306,236.41240031515449,0.9919438775029457,434
10156.00000115155,-322232.4479697794,58559.8732312558,-263672.5747385236,301.87878207220547,237.4101621490735,0.9877750427175982,434
10157.000001151753,-321426.34880097606,57724.43648078537,-263701.9123201907,297.5720680235869,236.77088975197512,0.9904419977643673,434
10158.000001151957,-321272.0273377993,57282.69442278141,-263989.3329150179,295.2948678333869,237.30848258512268,0.9881982746835645,434
10159.00000115216,-321399.7205724858,58270.86453888053,-263128.8560336053,300.3889292557899,236.11838765283903,0.9931790378104137,434
10160.000001152364,-320995.794212915,58145.460453448584,-262850.3337594664,299.74246555141036,235.4777854125633,0.9958809178009256,434
10161.000001152568,-320806.1603467206,58180.95479364786,-262625.20555307274,299.92544047260765,234.59738226266836,0.9996182855775639,434
10162.000001152772,-321139.7911558051,57673.30056610191,-263466.4905897032,297.30846008195374,235.78097994438792,0.9946002986063793,434
10163.000001152976,-320539.72353661293,57691.6536227052,-262848.06991390773,297.40307091474745,236.42218673007443,0.99190281716721,434
10164.00000115318,-320967.1938092874,58149.21566434996,-262817.9781449374,299.7618238326152,235.75454720641068,0.9947118129309032,434
10165.000001153383,-321408.32695623883,57930.03504575684,-263478.291910482,298.63193787925206,235.0841474665323,0.9975484760910073,434
10166.000001153587,-320742.54728363873,58097.27578089945,-262645.2715027393,299.4940713958042,235.6501105086249,0.9951526547228583,434
10167.00000115379,-321010.0952308052,58313.346534774755,-262696.74869603047,300.6079258565834,235.72833364384024,0.9948224272976395,434
10168.000001153994,-320501.10594088724,58160.83956233703,-262340.2663785502,299.82174554988757,235.8997014943871,0.9940997448187646,434
10169.000001154198,-320129.44567679544,58261.80410049652,-261867.64157629892,300.3422222881432,235.02068844407395,0.9978178287661557,434
10170.000001154402,-320751.68337492505,59254.75130587531,-261496.93206904974,305.4609098207822,235.51852863509484,0.9957086366726253,434
10171.000001154605,-320219.98199053295,58164.29937635048,-262055.68261418247,299.83958104684046,236.35543944553103,0.992182932656543,434
10172.000001154809,-320882.3799747885,58065.26864488411,-262817.1113299044,299.32907316912133,235.35507985547142,0.9964001337995392,434
10173.000001155013,-321273.31347687263,58127.089821459434,-263146.2236554132,299.6477641167115,236.92996804895594,0.9897770003072702,434
10174.000001155217,-320529.0244077649,57823.071790399496,-262705.9526173654,298.0805374838612,237.52848242522893,0.9872830014489448,434
10175.00000115542,-321117.4725132808,58314.27946490154,-262803.19304837927,300.6127351533748,236.48767720320947,0.9916281297688283,434
10176.000001155624,-320568.0965267299,58741.43645679508,-261826.6600699348,302.8147486713553,235.81468957020107,0.9944581208482389,434
10177.000001155828,-321334.4540511442,58451.68538238627,-262882.7686687579,301.3210688421449,237.01470817058015,0.9894231242797684,434
10178.000001156031,-320627.97827906744,58442.47454403294,-262185.5037350345,301.27358655588745,237.55856228562124,0.9871579908639103,434
10179.000001156235,-321208.4317482703,58330.36985515617,-262878.0618931141,300.6956818393068,236.93114466181834,0.9897720850212232,434
10180.000001156439,-320640.9589405679,58403.16988897184,-262237.7890515961,301.07096929008907,236.0552981758905,0.9934444804693836,434
10181.000001156643,-320213.8170770081,58517.51478374377,-261696.3022932643,301.6604223688826,236.66733023642288,0.9908753896202208,434
10182.000001156846,-320870.9454068404,58329.61675786751,-262541.3286489729,300.69179958888964,235.4300882417324,0.9960826791926762,434
10183.00000115705,-320018.2463863294,57526.10079949477,-262492.14558683464,296.5496386601724,236.76694569793415,0.9904584965064196,433
10184.000001157254,-321306.4324803422,58143.0664695868,-263163.3660107554,299.73012445685845,236.58179606764807,0.9912336323262079,434
10185.000001157458,-320907.7020379687,58080.81669961894,-262826.88533834973,299.4092240910403,236.7092194256022,0.990700039599002,433
10186.000001157661,-321265.04457865306,57980.04791221664,-263284.99666643643,298.889756456748,236.12724411252609,0.9931417864964307,434
10187.000001157865,-320475.5025662398,57637.20606029779,-262838.296505942,297.1223912800521,235.7660168039097,0.9946634219699134,433
10188.000001158069,-320558.74277579645,57996.359318747534,-262562.3834570489,298.9738424915313,236.7021092265719,0.990729798837244,433
10189.000001158272,-320703.01705603325,58089.97498389578,-262613.04207213747,299.4564354586682,236.32758821743394,0.9922998615067882,433
10190.000001158476,-320596.87524199695,58794.50330733135,-261802.3719346656,303.08831067421403,236.94102622546842,0.9897308068347772,433
10191.00000115868,-320096.4167866064,57919.89900480403,-262176.5177818024,298.5796861319543,236.80267950714054,0.9903090351277956,433
10192.000001158884,-320962.8703244801,58138.226548859035,-262824.6437756211,299.70517444767967,236.30962309985676,0.9923752997536525,433
10193.000001159087,-321578.4198018343,57970.09365158278,-263608.3261502515,298.83844179517564,236.01870302254724,0.9935985159446878,432
10194.000001159291,-321172.06628851546,58532.989910093485,-262639.076378422,301.7401973416941,235.5387616473362,0.9956231043173828,433
10195.000001159495,-320808.89951923257,57994.886576712015,-262814.01294252055,298.9662504400555,235.28702108978632,0.996688350986024,432
10196.000001159699,-320383.8696871586,57365.801425030455,-263018.06826212816,295.723288170322,236.2010638632082,0.9928314005994663,432
10197.000001159902,-320685.04713084525,57754.81529609021,-262930.23183475505,297.7286721837224,236.47467847637236,0.9916826383668138,432
10198.000001160106,-321240.5636449044,58286.23933021934,-262954.3243146851,300.46818699710445,235.08643906808905,0.99753875207779,432
10199.00000116031,-320651.5159716245,58486.686963749395,-262164.8290078751,301.50150356936456,236.0020164403919,0.9936687685786094,432
10200.000001160513,-320242.8928479592,57841.22287882306,-262401.6699691361,298.17410716159856,236.8942357850954,0.9899262946656613,432
10201.000001160717,-320196.6779139277,57986.12863783352,-262210.5492760942,298.9211028709741,237.56741658484574,0.9871211988140636,432
10202.00000116092,-320833.2686509313,58126.67926374104,-262706.5893871903,299.6456476731955,237.4416504144078,0.9876440491763158,432
10203.000001161125,-320975.7370316279,58452.87604948401,-262522.8609821439,301.3272067846213,236.72493024604938,0.9906342894035198,432
10204.000001161328,-320683.5352536207,58653.5601749951,-262029.9750786256,302.3617424836873,236.4332059359071,0.9918565885451974,432
10205.000001161532,-320523.2688020086,59021.59542007954,-261501.67338192905,304.2589807360139,237.3977263596776,0.9878267861044877,432
10206.000001161736,-320396.53249066137,58292.76474036096,-262103.7677503004,300.5018257800692,237.0447336158999,0.9892977982728879,432
10207.00000116194,-320779.088110734,58430.72420574236,-262348.36390499165,301.2130130331598,235.5782016950549,0.9954564190194156,432
10208.000001162143,-320497.1043373435,58358.758697613,-262138.34563973048,300.8420275998495,236.33415063852692,0.9922723077676264,432
10209.000001162347,-320981.16611198545,58317.329823896056,-262663.8362880894,300.628459891277,237.0651058165886,0.9892127829214388,432
10210.00000116255,-320718.0851318899,58359.29877305649,-262358.78635883343,300.8448117130675,236.86062668007415,0.9900667592809376,432
10211.000001162754,-320690.84050225443,58293.845208283135,-262396.99529397127,300.50739564083597,236.85968813664653,0.9900706823657694,432
10212.000001162958,-319704.458715111,58874.64076000301,-260829.817955108,303.50142284942916,237.4082755415268,0.9877828922495733,432
10213.000001163162,-320302.1305845792,57935.3613776897,-262366.7692068895,298.65939536008455,236.8090033970844,0.990282589320167,432
10214.000001163366,-321355.4635341726,58502.42621703027,-262853.03731714236,301.5826401283935,237.58313136198382,0.9870559063433452,432
10215.00000116357,-320778.230716706,58003.80826515803,-262774.422451548,299.0122421455272,236.87887611638342,0.98999048333535,432
10216.000001163773,-320988.33075227356,58186.75655778113,-262801.5741944924,299.9553488278308,236.42528333978143,0.9918898255960519,432
10217.000001163977,-320619.4632525339,57708.09445662933,-262911.36879590456,297.48782415356794,237.53923100885663,0.9872383271698365,432
10218.00000116418,-321353.5752474312,58331.59113599034,-263021.98411144083,300.70197759697237,236.12191756925955,0.9931641902306966,432
10219.000001164384,-320793.5915046998,58332.628726426745,-262460.96277827304,300.70732642237016,236.48872398811358,0.991623740462906,432
10220.000001164588,-321037.2430743724,58415.88051540963,-262621.3625589628,301.1364931414346,235.87593193547337,0.99419992168826,432
10221.000001164792,-321069.25294376514,57972.177024257835,-263097.0759195073,298.8491816750805,236.0476604463567,0.9934766250804945,432
10222.000001164995,-320363.88548506773,58295.457744801184,-262068.42774026655,300.5157083391609,236.82998519635152,0.9901948558750561,432
10223.0000011652,-320482.3212192592,59038.957589735626,-261443.36362952355,304.34848350199854,236.20948750661083,0.9927959944954783,432
10224.000001165403,-320354.2811117098,58321.81021244184,-262032.47089926794,300.6515564958763,236.30339800399636,0.9924014425489851,432
10225.000001165607,-320796.6175737537,58096.57712153043,-262700.0404522233,299.4904697753128,236.28835950881847,0.9924646036134546,432
