#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1.0000000000000007,-359760.1521084963,36853.47906687972,-322906.67304161657,189.98134322966996,232.99904647711043,1.0064755053898076,0
2.0000000000000013,-341531.6646817329,48617.392842588466,-292914.2718391444,250.6248481940546,234.28787708741712,1.000938827794721,120
2.999999999999891,-332405.7719392292,53566.30479652353,-278839.4671427057,276.1367120489631,234.66688466566686,0.9993222238940936,116
3.999999999999781,-327226.77285364503,56526.29999863147,-270700.47285501356,291.39562053435554,234.65849921233564,0.9993579343835898,116
4.999999999999671,-323358.6142978645,57050.39891600085,-266308.21538186364,294.0973740411644,235.11288794188914,0.9974265345945402,116
5.999999999999561,-322545.225176787,57607.12733914025,-264938.0978376467,296.96733411875215,236.08466197657899,0.9933209175683659,117
6.999999999999451,-320915.7482169678,57140.60246050329,-263775.1457564645,294.56237737280514,236.6798641209008,0.9908229157111637,116
7.999999999999341,-321688.36144597945,57418.524093910004,-264269.83735206944,295.99507590125,235.53277533425637,0.9956484091251894,116
8.999999999999675,-321535.24785615876,58065.86539698148,-263469.3824591773,299.33214945304087,235.21751842002115,0.9969828549914341,116
10.000000000000009,-320875.5212295749,57509.12536168983,-263366.3958678851,296.4621295142857,237.0330407170263,0.9893466005794189,113
11.000000000000343,-321295.26280302345,57854.63619642437,-263440.6266065991,298.2432534175175,234.9960197574944,0.9979225746052839,113
12.000000000000677,-321251.6973686826,58127.63263268629,-263124.0647359963,299.6505623330159,236.11942934753932,0.9931746561746332,113
13.00000000000101,-320698.84753796016,58370.58764446108,-262328.2598934991,300.9030063532288,235.80920609911567,0.9944812458247466,113
14.000000000001345,-320653.3547341528,58171.42536480559,-262481.92936934717,299.87631583804114,236.67979582567412,0.9908232016184393,113
15.000000000001679,-321338.12920612097,58723.85757541144,-262614.2716307095,302.7241287466617,236.2594146948738,0.9925861932793537,113
16.00000000000201,-320658.5215340508,58759.91518332802,-261898.60635072278,302.91000733829225,235.43131310943284,0.996077496918982,113
17.000000000001457,-320700.0044925201,58248.47406378144,-262451.5304287387,300.27350534894094,237.22828049942657,0.9885323645422612,113
18.000000000000902,-320488.94059563545,58172.142443603254,-262316.7981520322,299.8800124115162,238.25319445445683,0.9842799111061664,113
19.000000000000348,-321017.63765405933,58074.981797877816,-262942.6558561815,299.3791449099573,236.81570415573233,0.9902545690305162,113
19.999999999999794,-320575.4005858563,58246.65170024312,-262328.74888561317,300.26411098288304,236.68473968081102,0.9908025053691513,113
20.99999999999924,-320411.3232837408,59032.86925586336,-261378.45402787742,304.3170978668735,236.03949272207126,0.9935110025614154,113
21.999999999998685,-319767.04806454224,58494.30761882127,-261272.74044572096,301.54078838923783,236.6993806170208,0.9907412197154255,113
22.99999999999813,-319938.2605953296,58244.570859129075,-261693.6897362005,300.25338415328906,237.4753015800373,0.9875040962074778,113
23.999999999997577,-320456.5634567274,58815.53081899253,-261641.0326377349,303.19670844319853,236.64646559629057,0.9909627530987679,113
24.999999999997023,-320527.85679958086,57877.256304466166,-262650.6004951147,298.35986109252104,237.602511115754,0.9869753983540461,113
25.99999999999647,-320842.35457605217,58539.29865608853,-262303.05591996363,301.77271921123213,236.62613297686315,0.9910479037466359,113
26.999999999995914,-321103.65650012926,58130.95815921191,-262972.69834091736,299.66770557192524,235.52253567123594,0.9956916962958509,113
27.99999999999536,-320484.94582363847,58131.30786880432,-262353.63795483415,299.6695083406132,235.83165709247734,0.9943865719708476,113
28.999999999994806,-320168.19547338784,58109.07243028097,-262059.12304310687,299.5548836542898,236.6743927390387,0.9908458213177517,113
29.99999999999425,-320288.46265925234,58745.90686935873,-261542.5557898936,302.83779384931773,236.51449096910048,0.9915157083928119,113
30.999999999993697,-320261.1332533916,58287.86756055686,-261973.26569283474,300.476580597775,236.92922775868013,0.9897800928859928,113
31.999999999993143,-320677.25742930965,58895.978138067294,-261781.27929124236,303.6114179936677,237.54132252172207,0.9872296346962887,113
32.999999999994365,-320194.7582248659,58611.498715729394,-261583.2595091365,302.14491376814055,237.73399171357795,0.9864295440802093,113
33.99999999999559,-321122.79710933566,57914.70825340925,-263208.0888559264,298.55292757489747,235.463647312295,0.9959407141407508,113
34.99999999999681,-320795.1954041822,57571.5101565604,-263223.6852476218,296.78372593955424,235.90902784051744,0.9940604444223654,113
35.99999999999803,-321373.9034793158,58604.095735176,-262769.8077441398,302.1067510702068,235.6682437258372,0.9950760838664617,113
36.999999999999254,-320849.36986907455,57631.59702265472,-263217.77284641983,297.09347643855995,235.67916397738307,0.9950299767734135,113
38.000000000000476,-321680.6994061242,58298.61444305605,-263382.08496306813,300.5319812607361,234.49273845299092,1.0000643713127393,113
39.0000000000017,-321091.9788909601,58404.905596215394,-262687.0732947447,301.0799169390474,235.33614535328115,0.99648030142737,113
40.00000000000292,-320994.37919061654,58362.14647531498,-262632.23271530156,300.8594917463746,234.80219922315132,0.99874632279539,113
41.00000000000414,-320441.8723686794,58037.96817915881,-262403.9041895206,299.1883380396136,235.9201955461688,0.9940133887880767,113
42.000000000005365,-320820.0446527519,58458.08212481532,-262361.96252793656,301.3540443372605,236.50276787666675,0.9915648563600993,113
43.00000000000659,-320017.5468129539,58167.81083402241,-261849.73597893148,299.8576827691771,237.07146512857622,0.9891862478312484,113
44.00000000000781,-320367.90108275367,58494.779343059636,-261873.12173969403,301.54322014891716,237.51638404418256,0.987333290720568,114
